4.000000000000000000e+01,5.200000000000000178e-01
5.000000000000000000e+01,5.600000000000000533e-01
6.000000000000000000e+01,5.999999999999999778e-01
7.000000000000000000e+01,5.400000000000000355e-01
8.000000000000000000e+01,8.000000000000000444e-01
9.000000000000000000e+01,7.399999999999999911e-01
1.000000000000000000e+02,7.399999999999999911e-01
1.100000000000000000e+02,7.600000000000000089e-01
1.200000000000000000e+02,9.200000000000000400e-01
1.300000000000000000e+02,8.800000000000000044e-01
1.400000000000000000e+02,9.599999999999999645e-01
